pedido_id,produto_id,transportadora_id,quantidade,valor_vendas,custo_vendas,margem_bruta,frete,desconto
10562.0,33.0,3.0,20.0,579.04,426.384,152.656,45.52,52.64
10855.0,16.0,3.0,50.0,459.0,444.4526,14.5474,48.14,0.0
10816.0,62.0,3.0,20.0,622.44,480.168,142.272,31.89,29.64
10758.0,26.0,3.0,20.0,577.4,499.8365,77.5635,33.57,0.0
10941.0,62.0,3.0,30.0,1023.0,721.8288,301.1712,69.94,204.6
10941.0,68.0,3.0,80.0,1282.0,1004.4745,277.5255,69.94,256.4
10988.0,62.0,3.0,40.0,1307.68,1048.5216,259.1584,41.89,118.88
10979.0,27.0,3.0,30.0,1213.5,1070.307,143.193,72.67,0.0
10598.0,27.0,3.0,50.0,2074.5,1680.345,394.155,36.64,0.0
10441.0,27.0,3.0,50.0,2212.5,1831.95,380.55,72.69,0.0
10589.0,35.0,3.0,4.0,24.32,19.6992,4.6208,72.58,0.0
10831.0,35.0,3.0,8.0,45.12,39.7958,5.3242,78.1,0.0
10945.0,31.0,3.0,10.0,79.0,69.678,9.322,26.55,0.0
10528.0,72.0,3.0,9.0,95.94,79.4383,16.5017,25.64,0.0
10855.0,31.0,3.0,14.0,119.28,105.205,14.075,48.14,0.0
10831.0,43.0,3.0,9.0,113.94,109.1021,4.8379,78.1,0.0
10720.0,35.0,3.0,21.0,138.18,111.9258,26.2542,21.15,0.0
10302.0,43.0,3.0,12.0,129.84,112.1818,17.6582,48.81,0.0
10607.0,72.0,3.0,12.0,150.6,121.986,28.614,28.5,0.0
10979.0,31.0,3.0,24.0,207.6,183.1827,24.4173,72.67,0.0
10979.0,12.0,3.0,20.0,209.0,184.338,24.662,72.67,0.0
10644.0,43.0,3.0,20.0,262.0,212.22,49.78,28.61,0.0
10390.0,35.0,3.0,40.0,288.64,217.2672,71.3728,21.89,26.24
10390.0,72.0,3.0,24.0,288.816,217.3997,71.4163,21.89,26.256
10968.0,12.0,3.0,30.0,288.9,278.7328,10.1672,37.77,0.0
10941.0,31.0,3.0,44.0,441.1,311.2402,129.8598,69.94,88.22
10340.0,43.0,3.0,40.0,501.06,412.3008,88.7592,63.37,23.86
10390.0,31.0,3.0,60.0,595.98,448.6104,147.3696,21.89,54.18
10941.0,72.0,3.0,50.0,626.5,552.573,73.927,69.94,0.0
10513.0,32.0,3.0,50.0,1079.4,744.786,334.614,53.37,179.9
10968.0,64.0,3.0,4.0,121.36,107.0395,14.3205,37.77,0.0
10416.0,57.0,3.0,20.0,374.8,310.3344,64.4656,22.48,0.0
10869.0,23.0,3.0,50.0,419.0,369.558,49.442,44.38,0.0
10616.0,56.0,3.0,14.0,561.54,454.8474,106.6926,66.7,0.0
10749.0,56.0,3.0,15.0,612.15,495.8415,116.3085,46.19,0.0
10714.0,56.0,3.0,18.0,775.8,502.7184,273.0816,45.54,155.16
10681.0,64.0,3.0,28.0,899.36,728.4816,170.8784,73.33,0.0
10855.0,56.0,3.0,24.0,910.8,803.3256,107.4744,48.14,0.0
10370.0,64.0,3.0,30.0,1020.6,881.7984,138.8016,29.05,0.0
10657.0,56.0,3.0,45.0,1809.45,1465.6545,343.7955,74.96,0.0
10758.0,52.0,3.0,60.0,4579.2,3709.152,870.048,33.57,0.0
11072.0,64.0,3.0,130.0,4230.2,3731.0364,499.1636,69.62,0.0
10656.0,47.0,3.0,6.0,156.618,115.3278,41.2902,21.31,14.238
10657.0,47.0,3.0,10.0,253.2,205.092,48.108,74.96,0.0
11006.0,29.0,3.0,2.0,327.875,231.3486,96.5264,65.67,65.575
10714.0,17.0,3.0,27.0,816.4125,529.0353,287.3772,45.54,163.2825
10431.0,47.0,3.0,30.0,1012.125,670.4316,341.6934,56.71,202.425
10302.0,17.0,3.0,40.0,1026.0,886.464,139.536,48.81,0.0
10431.0,17.0,3.0,50.0,1585.625,1050.318,535.307,56.71,317.125
10714.0,47.0,3.0,50.0,1746.875,1131.975,614.9,45.54,349.375
10607.0,17.0,3.0,100.0,2436.0,1973.16,462.84,28.5,0.0
10656.0,14.0,3.0,3.0,82.929,61.6287,21.3003,21.31,7.539
10873.0,28.0,3.0,3.0,134.64,118.7525,15.8875,40.54,0.0
10370.0,74.0,3.0,20.0,750.72,564.0192,186.7008,29.05,97.92
10979.0,7.0,3.0,18.0,750.24,661.7117,88.5283,72.67,0.0
10377.0,28.0,3.0,20.0,947.14,711.5904,235.5496,49.19,123.54
10302.0,28.0,3.0,28.0,1198.68,1035.6595,163.0205,48.81,0.0
10607.0,7.0,3.0,45.0,1629.45,1319.8545,309.5955,28.5,0.0
10988.0,7.0,3.0,60.0,2395.8,2113.0956,282.7044,41.89,0.0
10644.0,18.0,3.0,4.0,114.224,84.1104,30.1136,28.61,10.384
10340.0,41.0,3.0,12.0,115.038,94.6598,20.3782,63.37,5.478
10756.0,36.0,3.0,20.0,177.84,120.042,57.798,75.84,29.64
10657.0,41.0,3.0,24.0,245.04,198.4824,46.5576,74.96,0.0
10644.0,46.0,3.0,21.0,300.3,221.13,79.17,28.61,27.3
10936.0,36.0,3.0,30.0,313.92,230.7312,83.1888,57.08,52.32
11072.0,41.0,3.0,40.0,416.0,366.912,49.088,69.62,0.0
10390.0,46.0,3.0,45.0,487.35,403.5258,83.8242,21.89,0.0
10340.0,18.0,3.0,20.0,510.3,419.904,90.396,63.37,24.3
10714.0,58.0,3.0,12.0,651.9,422.4312,229.4688,45.54,130.38
10657.0,46.0,3.0,45.0,584.1,473.121,110.979,74.96,0.0
10756.0,18.0,3.0,21.0,643.608,473.5875,170.0205,75.84,107.268
10945.0,13.0,3.0,20.0,543.4,479.2788,64.1212,26.55,0.0
10607.0,40.0,3.0,42.0,700.14,567.1134,133.0266,28.5,0.0
10431.0,40.0,3.0,50.0,1118.75,741.06,377.69,56.71,223.75
11079.0,57.0,3.0,15.0,285.0,251.37,33.63,49.5,0.0
11079.0,13.0,3.0,10.0,267.75,224.91,42.84,49.5,12.75
10262.0,5.0,2.0,12.0,80.352,57.8534,22.4986,33.19,13.392
10272.0,20.0,2.0,6.0,529.5,457.488,72.012,40.25,0.0
10272.0,72.0,2.0,24.0,282.24,263.4258,18.8142,40.25,0.0
10272.0,31.0,2.0,40.0,312.4,269.9136,42.4864,40.25,0.0
10262.0,56.0,2.0,2.0,69.1,59.7024,9.3976,33.19,0.0
10820.0,56.0,2.0,30.0,1200.6,972.486,228.114,66.11,0.0
10262.0,7.0,2.0,15.0,574.5,496.368,78.132,33.19,0.0
10348.0,1.0,2.0,15.0,334.8225,251.5536,83.2689,34.34,43.6725
10640.0,70.0,2.0,15.0,516.0,334.368,181.632,53.05,103.2
10632.0,2.0,2.0,30.0,607.005,468.261,138.744,63.3,28.905
10640.0,69.0,2.0,20.0,46.0,29.808,16.192,53.05,9.2
10356.0,69.0,2.0,20.0,41.0,35.424,5.576,43.26,0.0
10668.0,55.0,2.0,4.0,181.28,133.488,47.792,22.86,16.48
10632.0,33.0,2.0,20.0,522.48,403.056,119.424,63.3,24.88
10356.0,55.0,2.0,12.0,487.8,421.4592,66.3408,43.26,0.0
10668.0,31.0,2.0,8.0,71.896,52.9416,18.9544,22.86,6.536
10356.0,31.0,2.0,30.0,276.6,238.9824,37.6176,43.26,0.0
10348.0,23.0,2.0,25.0,230.75,199.368,31.382,34.34,0.0
10668.0,64.0,2.0,15.0,596.805,461.1145,135.6905,22.86,54.255
10703.0,2.0,2.0,5.0,92.8,75.168,17.632,52.83,0.0
10378.0,71.0,2.0,6.0,169.14,148.1577,20.9823,56.37,0.0
10880.0,70.0,2.0,50.0,1750.2,1286.397,463.803,74.98,291.7
10774.0,66.0,2.0,50.0,923.0,747.63,175.37,36.46,0.0
10533.0,4.0,2.0,50.0,1061.025,818.505,242.52,39.08,50.525
10902.0,62.0,2.0,6.0,193.2,148.176,45.024,67.01,25.2
11001.0,55.0,2.0,6.0,217.5,191.835,25.665,33.18,0.0
10703.0,59.0,2.0,35.0,310.8,251.748,59.052,52.83,0.0
10880.0,61.0,2.0,30.0,973.08,715.2138,257.8662,74.98,162.18
10902.0,55.0,2.0,30.0,1464.18,1122.9624,341.2176,67.01,190.98
10774.0,31.0,2.0,2.0,19.7,12.7656,6.9344,36.46,3.94
10533.0,72.0,2.0,24.0,264.72,214.4232,50.2968,39.08,0.0
11001.0,22.0,2.0,25.0,95.5,84.231,11.269,33.18,0.0
10880.0,23.0,2.0,30.0,299.16,219.8826,79.2774,74.98,49.86
11001.0,7.0,2.0,60.0,2568.6,2265.5052,303.0948,33.18,0.0
10533.0,73.0,2.0,24.0,25.704,19.8288,5.8752,39.08,1.224
10703.0,73.0,2.0,35.0,38.15,30.9015,7.2485,52.83,0.0
11001.0,46.0,2.0,25.0,328.5,289.737,38.763,33.18,0.0
10704.0,24.0,2.0,35.0,160.3,129.843,30.457,64.83,0.0
10406.0,1.0,2.0,10.0,197.6,163.6128,33.9872,73.88,0.0
10637.0,11.0,2.0,10.0,267.7,216.837,50.863,20.01,0.0
10786.0,75.0,2.0,42.0,352.8,238.14,114.66,27.74,58.8
10914.0,71.0,2.0,25.0,750.75,662.1615,88.5885,72.38,0.0
10659.0,70.0,2.0,40.0,1098.72,847.584,251.136,65.19,52.32
10704.0,4.0,2.0,6.0,144.84,117.3204,27.5196,64.83,0.0
11068.0,77.0,2.0,28.0,447.258,343.0274,104.2306,45.77,58.338
10786.0,8.0,2.0,30.0,662.4,447.12,215.28,27.74,110.4
10913.0,4.0,2.0,30.0,887.25,626.0436,261.2064,40.33,177.45
10372.0,38.0,2.0,40.0,3897.0,2702.9957,1194.0043,30.16,779.4
10961.0,76.0,2.0,60.0,23334.6,20581.1172,2753.4828,74.31,0.0
10487.0,19.0,2.0,5.0,48.45,40.1166,8.3334,58.3,0.0
10728.0,60.0,2.0,15.0,79.95,64.7595,15.1905,31.39,0.0
10406.0,21.0,2.0,30.0,346.83,277.302,69.528,73.88,31.53
10372.0,60.0,2.0,70.0,463.75,320.544,143.206,30.16,92.75
10637.0,50.0,2.0,25.0,416.0625,320.9625,95.1,20.01,19.8125
10728.0,55.0,2.0,12.0,450.84,365.1804,85.6596,31.39,0.0
10868.0,26.0,2.0,20.0,666.4,587.7648,78.6352,24.03,0.0
10487.0,54.0,2.0,24.0,1008.3,667.8979,340.4021,58.3,201.66
10868.0,49.0,2.0,42.0,899.514,762.6708,136.8432,24.03,81.774
10913.0,33.0,2.0,40.0,1163.5,820.9656,342.5344,40.33,232.7
10487.0,26.0,2.0,30.0,1002.0,829.656,172.344,58.3,0.0
10372.0,20.0,2.0,12.0,1218.6,842.2963,376.3037,30.16,243.72
10659.0,31.0,2.0,20.0,173.04,133.488,39.552,65.19,8.24
10868.0,35.0,2.0,30.0,187.2,165.1104,22.0896,24.03,0.0
11068.0,43.0,2.0,36.0,464.094,355.9399,108.1541,45.77,60.534
10372.0,72.0,2.0,42.0,564.375,390.096,174.279,30.16,112.875
10961.0,52.0,2.0,6.0,467.271,392.5076,74.7634,74.31,22.251
10637.0,56.0,2.0,60.0,2314.62,1785.564,529.056,20.01,110.22
10704.0,48.0,2.0,24.0,712.08,576.7848,135.2952,64.83,0.0
11068.0,28.0,2.0,8.0,431.112,330.6442,100.4678,45.77,56.232
10406.0,28.0,2.0,42.0,2187.108,1646.2958,540.8122,73.88,198.828
10406.0,40.0,2.0,2.0,41.646,31.3481,10.2979,73.88,3.786
10406.0,36.0,2.0,5.0,43.34,32.6232,10.7168,73.88,3.94
10728.0,40.0,2.0,6.0,106.92,86.6052,20.3148,31.39,0.0
10728.0,30.0,2.0,15.0,356.25,288.5625,67.6875,31.39,0.0
10786.0,30.0,2.0,15.0,503.46,339.8355,163.6245,27.74,83.91
10659.0,40.0,2.0,24.0,490.14,378.108,112.032,65.19,23.34
10913.0,58.0,2.0,15.0,774.45,683.0649,91.3851,40.33,0.0
10959.0,75.0,2.0,20.0,166.52,127.7136,38.8064,26.74,21.72
11049.0,2.0,2.0,10.0,224.4,164.934,59.466,21.83,37.4
10734.0,6.0,2.0,30.0,120.9,97.929,22.971,34.9,0.0
10709.0,8.0,2.0,40.0,813.2,658.692,154.508,22.66,0.0
10734.0,76.0,2.0,20.0,8252.4,6862.0993,1390.3007,34.9,0.0
10709.0,60.0,2.0,10.0,49.1,39.771,9.329,22.66,0.0
10423.0,59.0,2.0,20.0,178.4,147.7152,30.6848,49.89,0.0
11049.0,12.0,2.0,4.0,44.256,32.5282,11.7278,21.83,7.376
10423.0,31.0,2.0,14.0,107.66,89.1425,18.5175,49.89,0.0
10652.0,42.0,2.0,20.0,267.6,216.756,50.844,53.6,0.0
10777.0,42.0,2.0,20.0,360.96,243.648,117.312,37.72,60.16
10790.0,56.0,2.0,20.0,838.12,590.328,247.792,73.17,109.32
10685.0,47.0,2.0,15.0,375.3,303.993,71.307,73.2,0.0
10709.0,51.0,2.0,28.0,2561.44,2074.7664,486.6736,22.66,0.0
10790.0,7.0,2.0,3.0,134.205,94.527,39.678,73.17,17.505
10685.0,41.0,2.0,4.0,36.84,29.8404,6.9996,73.2,0.0
10652.0,30.0,2.0,2.0,65.6,42.5088,23.0912,53.6,13.12
10685.0,10.0,2.0,20.0,150.6,121.986,28.614,73.2,0.0
10734.0,30.0,2.0,15.0,351.3,287.0694,64.2306,34.9,0.0
10299.0,70.0,2.0,20.0,581.6,502.5024,79.0976,73.71,0.0
10299.0,19.0,2.0,15.0,137.55,118.8432,18.7068,73.71,0.0
10481.0,60.0,2.0,40.0,204.8,169.5744,35.2256,48.38,0.0
10877.0,16.0,2.0,30.0,375.375,264.8646,110.5104,44.17,75.075
10287.0,16.0,2.0,40.0,408.48,306.8928,101.5872,70.97,53.28
10481.0,49.0,2.0,24.0,454.8,386.2125,68.5875,48.38,0.0
10287.0,34.0,2.0,20.0,153.4,132.5376,20.8624,70.97,0.0
10287.0,46.0,2.0,15.0,210.9675,168.0717,42.8958,70.97,27.5175
10877.0,18.0,2.0,25.0,644.5,568.449,76.051,44.17,0.0
11019.0,49.0,2.0,2.0,43.54,39.1742,4.3658,20.36,0.0
10716.0,21.0,2.0,5.0,48.7,39.447,9.253,61.82,0.0
10716.0,61.0,2.0,10.0,255.7,229.533,26.167,61.82,0.0
10716.0,51.0,2.0,7.0,730.52,591.7212,138.7988,61.82,0.0
11019.0,46.0,2.0,3.0,34.05,30.0321,4.0179,20.36,0.0
10466.0,11.0,2.0,10.0,257.3,217.8903,39.4097,77.44,0.0
10494.0,56.0,2.0,30.0,1061.1,878.5908,182.5092,26.06,0.0
10466.0,46.0,2.0,5.0,59.25,49.059,10.191,77.44,0.0
10969.0,46.0,2.0,9.0,117.63,103.7497,13.8803,34.54,0.0
10830.0,6.0,2.0,6.0,23.82,21.0092,2.8108,64.98,0.0
10606.0,4.0,2.0,20.0,548.64,370.332,178.308,77.76,91.44
10830.0,39.0,2.0,28.0,1522.36,1342.7215,179.6385,64.98,0.0
10830.0,60.0,2.0,30.0,159.3,140.5026,18.7974,64.98,0.0
10606.0,62.0,2.0,10.0,351.72,238.0051,113.7149,77.76,58.62
10830.0,68.0,2.0,24.0,316.08,298.963,17.117,64.98,0.0
10606.0,55.0,2.0,20.0,1002.48,676.674,325.806,77.76,167.08
10292.0,20.0,2.0,20.0,1681.4,1452.7296,228.6704,78.59,0.0
10496.0,31.0,2.0,20.0,171.57,135.2952,36.2748,65.67,8.17
10839.0,72.0,2.0,15.0,203.94,163.5605,40.3795,53.41,18.54
10834.0,29.0,2.0,8.0,1124.088,968.0485,156.0395,66.49,53.528
10834.0,30.0,2.0,20.0,511.77,458.8188,52.9512,66.49,24.37
10839.0,58.0,2.0,30.0,1593.57,1277.7534,315.8166,53.41,144.87
10518.0,24.0,3.0,5.0,21.65,17.9262,3.7238,27.16,0.0
10293.0,24.0,3.0,10.0,41.1,35.5104,5.5896,76.28,0.0
10293.0,75.0,3.0,6.0,45.6,39.3984,6.2016,76.28,0.0
10304.0,71.0,3.0,2.0,59.52,51.4253,8.0947,69.84,0.0
10576.0,1.0,3.0,10.0,219.4,177.714,41.686,31.24,0.0
10698.0,70.0,3.0,8.0,250.908,193.5576,57.3504,68.35,11.948
10842.0,70.0,3.0,12.0,321.84,283.8629,37.9771,54.66,0.0
10622.0,2.0,3.0,20.0,355.2,287.712,67.488,42.88,0.0
10842.0,11.0,3.0,15.0,381.45,336.4389,45.0111,54.66,0.0
10698.0,11.0,3.0,15.0,392.55,348.3246,44.2254,68.35,0.0
11041.0,2.0,3.0,30.0,724.32,532.3752,191.9448,64.44,120.72
10707.0,70.0,3.0,28.0,953.764,671.7816,281.9824,76.35,124.404
10455.0,71.0,3.0,30.0,835.5,691.794,143.706,69.02,0.0
10847.0,1.0,3.0,80.0,1746.24,1302.4529,443.7872,29.84,291.04
10847.0,71.0,3.0,55.0,1937.1,1518.7212,418.3788,29.84,322.85
10730.0,65.0,3.0,10.0,95.13,73.386,21.744,76.2,4.53
10293.0,63.0,3.0,5.0,105.3,90.9792,14.3208,76.28,0.0
10698.0,65.0,3.0,65.0,687.96,530.712,157.248,68.35,32.76
11041.0,63.0,3.0,30.0,610.5,538.461,72.039,64.44,0.0
10518.0,44.0,3.0,9.0,691.29,572.3881,118.9019,27.16,0.0
10762.0,39.0,3.0,16.0,875.2,708.912,166.288,76.47,0.0
10518.0,38.0,3.0,15.0,1150.35,952.4898,197.8602,27.16,0.0
10455.0,39.0,3.0,20.0,1297.8,1074.5784,223.2216,69.02,0.0
11069.0,39.0,3.0,20.0,1165.2,1075.3017,89.8983,34.81,0.0
10676.0,44.0,3.0,21.0,1565.76,1268.2656,297.4944,49.84,0.0
10576.0,44.0,3.0,21.0,1611.96,1305.6876,306.2724,31.24,0.0
10305.0,39.0,3.0,30.0,1889.25,1483.92,405.33,66.61,171.75
10455.0,53.0,3.0,50.0,3115.5,2579.634,535.866,69.02,0.0
10319.0,76.0,3.0,30.0,12119.1,10470.9024,1648.1976,54.41,0.0
10676.0,19.0,3.0,7.0,67.55,56.0862,11.4638,49.84,0.0
10727.0,59.0,3.0,10.0,86.625,66.825,19.8,31.78,4.125
10304.0,59.0,3.0,10.0,79.1,68.3424,10.7576,69.84,0.0
10847.0,19.0,3.0,12.0,140.832,103.5115,37.3205,29.84,23.472
10730.0,16.0,3.0,15.0,137.8125,106.3125,31.5,76.2,6.5625
10847.0,60.0,3.0,45.0,279.18,205.1973,73.9827,29.84,46.53
10622.0,68.0,3.0,18.0,279.288,208.8587,70.4293,42.88,46.548
10842.0,68.0,3.0,20.0,265.4,234.0828,31.3172,54.66,0.0
10915.0,54.0,3.0,10.0,370.8,327.0456,43.7544,24.52,0.0
10304.0,49.0,3.0,30.0,593.7,512.9568,80.7432,69.84,0.0
10455.0,61.0,3.0,25.0,668.75,553.725,115.025,69.02,0.0
10915.0,33.0,3.0,30.0,788.1,695.1042,92.9958,24.52,0.0
10707.0,55.0,3.0,21.0,878.01,711.1881,166.8219,76.35,0.0
10730.0,31.0,3.0,3.0,27.468,21.1896,6.2784,76.2,1.308
10842.0,43.0,3.0,5.0,55.45,48.9069,6.5431,54.66,0.0
10982.0,43.0,3.0,9.0,102.33,90.2551,12.0749,20.53,0.0
10576.0,31.0,3.0,20.0,165.0,143.5829,21.4171,31.24,0.0
10727.0,56.0,3.0,10.0,435.435,335.907,99.528,31.78,20.735
10707.0,57.0,3.0,40.0,764.4,619.164,145.236,76.35,0.0
10594.0,52.0,3.0,24.0,1964.16,1590.9696,373.1904,68.55,0.0
10762.0,56.0,3.0,60.0,2187.6,1771.956,415.644,76.47,0.0
10698.0,17.0,3.0,8.0,201.348,155.3256,46.0224,68.35,9.588
10319.0,17.0,3.0,8.0,209.84,181.3018,28.5382,54.41,0.0
10915.0,17.0,3.0,10.0,274.5,242.109,32.391,24.52,0.0
10847.0,45.0,3.0,36.0,378.0,277.83,100.17,29.84,63.0
10727.0,17.0,3.0,20.0,577.08,445.2786,131.8014,31.78,27.48
10762.0,47.0,3.0,30.0,703.5,569.835,133.665,76.47,0.0
10698.0,29.0,3.0,12.0,1570.842,1211.7924,359.0496,68.35,74.802
10762.0,51.0,3.0,28.0,2742.6,2221.506,521.094,76.47,0.0
10305.0,29.0,3.0,25.0,3133.35,2461.104,672.246,66.61,284.85
10993.0,29.0,3.0,50.0,7867.5,5551.308,2316.192,55.53,1573.5
10319.0,28.0,3.0,14.0,682.78,589.9219,92.8581,54.41,0.0
10982.0,7.0,3.0,20.0,746.4,698.4566,47.9434,20.53,0.0
10676.0,10.0,3.0,2.0,12.96,10.4976,2.4624,49.84,0.0
10276.0,10.0,3.0,15.0,103.8,89.6832,14.1168,22.95,0.0
10847.0,37.0,3.0,60.0,285.12,209.5632,75.5568,29.84,47.52
10276.0,13.0,3.0,10.0,274.5,237.168,37.332,22.95,0.0
10293.0,18.0,3.0,12.0,328.56,283.8758,44.6842,76.28,0.0
10993.0,41.0,3.0,35.0,442.75,312.4044,130.3456,55.53,88.55
10305.0,18.0,3.0,25.0,757.9,595.296,162.604,66.61,68.9
10594.0,58.0,3.0,30.0,1368.9,1108.809,260.091,68.55,0.0
10926.0,11.0,2.0,2.0,54.98,48.4924,6.4876,59.53,0.0
10308.0,70.0,2.0,5.0,147.75,127.656,20.094,52.09,0.0
10308.0,69.0,2.0,1.0,2.12,1.8317,0.2883,52.09,0.0
10625.0,60.0,2.0,10.0,48.7,39.447,9.253,24.44,0.0
10926.0,19.0,2.0,7.0,60.48,53.3434,7.1366,59.53,0.0
10926.0,72.0,2.0,10.0,121.0,106.722,14.278,59.53,0.0
10759.0,32.0,2.0,10.0,198.5,160.785,37.715,31.1,0.0
10625.0,42.0,2.0,5.0,74.6,60.426,14.174,24.44,0.0
10625.0,14.0,2.0,3.0,72.75,58.9275,13.8225,24.44,0.0
10926.0,13.0,2.0,10.0,235.0,207.27,27.73,59.53,0.0
10838.0,1.0,2.0,4.0,102.6,72.3946,30.2054,45.91,20.52
10485.0,2.0,2.0,20.0,383.68,288.8064,94.8736,42.6,34.88
10697.0,70.0,2.0,30.0,1040.625,674.325,366.3,32.34,208.125
10729.0,1.0,2.0,50.0,1026.0,831.06,194.94,67.48,0.0
10485.0,70.0,2.0,60.0,1768.8,1331.424,437.376,42.6,160.8
10638.0,65.0,2.0,21.0,212.94,172.4814,40.4586,75.11,0.0
10485.0,3.0,2.0,20.0,476.96,359.0208,117.9392,42.6,43.36
10840.0,39.0,2.0,10.0,650.52,478.1322,172.3878,60.14,108.42
10405.0,3.0,2.0,50.0,924.0,791.6578,132.3422,75.65,0.0
10697.0,19.0,2.0,7.0,73.675,47.7414,25.9336,32.34,14.735
10840.0,25.0,2.0,6.0,110.808,81.4439,29.3641,60.14,18.468
10811.0,19.0,2.0,15.0,141.9,114.939,26.961,40.63,0.0
10954.0,60.0,2.0,24.0,151.248,116.0006,35.2474,28.77,19.728
10919.0,16.0,2.0,24.0,242.16,213.5851,28.5749,58.44,0.0
10729.0,21.0,2.0,30.0,284.7,230.607,54.093,67.48,0.0
10954.0,16.0,2.0,28.0,314.916,241.5269,73.3891,28.77,41.076
10919.0,25.0,2.0,24.0,305.52,296.6227,8.8973,58.44,0.0
10729.0,50.0,2.0,40.0,660.4,534.924,125.476,67.48,0.0
10485.0,55.0,2.0,30.0,1161.93,874.6164,287.3136,42.6,105.63
11039.0,49.0,2.0,60.0,1116.0,984.312,131.688,25.61,0.0
10697.0,35.0,2.0,9.0,67.6125,43.8129,23.7996,32.34,13.5225
11039.0,35.0,2.0,24.0,147.84,130.3949,17.4451,25.61,0.0
10954.0,31.0,2.0,25.0,242.075,185.661,56.414,28.77,31.575
10638.0,72.0,2.0,60.0,646.2,523.422,122.778,75.11,0.0
10811.0,23.0,2.0,18.0,178.2,144.342,33.858,40.63,0.0
11039.0,57.0,2.0,28.0,575.68,507.7498,67.9302,25.61,0.0
10638.0,45.0,2.0,20.0,177.2,143.532,33.668,75.11,0.0
10954.0,45.0,2.0,30.0,262.8,231.7896,31.0104,28.77,0.0
11039.0,28.0,2.0,20.0,958.0,844.956,113.044,25.61,0.0
11014.0,41.0,2.0,28.0,313.544,251.4053,62.1387,79.78,28.504
10838.0,36.0,2.0,50.0,476.875,336.483,140.392,45.91,95.375
10919.0,40.0,2.0,20.0,400.0,352.8,47.2,58.44,0.0
10811.0,40.0,2.0,30.0,523.8,424.278,99.522,40.63,0.0
10838.0,18.0,2.0,25.0,875.0,617.4,257.6,45.91,175.0
10697.0,58.0,2.0,30.0,1641.75,1063.854,577.896,32.34,328.35
10866.0,24.0,2.0,6.0,35.175,24.8195,10.3555,46.54,7.035
10924.0,75.0,2.0,6.0,44.64,39.3725,5.2675,31.99,0.0
10280.0,24.0,2.0,12.0,51.0,44.064,6.936,38.06,0.0
10572.0,75.0,2.0,15.0,137.28,101.088,36.192,35.9,12.48
10280.0,75.0,2.0,30.0,216.3,186.8832,29.4168,38.06,0.0
10672.0,71.0,2.0,12.0,389.64,315.6084,74.0316,59.59,0.0
10866.0,2.0,2.0,21.0,463.3125,326.9133,136.3992,46.54,92.6625
10689.0,1.0,2.0,35.0,804.125,521.073,283.052,52.19,160.825
10626.0,71.0,2.0,20.0,663.2,537.192,126.008,25.36,0.0
10278.0,63.0,2.0,8.0,168.16,145.2902,22.8698,50.46,0.0
10654.0,4.0,2.0,12.0,296.604,225.25,71.354,61.64,26.964
10445.0,39.0,2.0,6.0,351.42,290.9758,60.4442,31.84,0.0
10857.0,3.0,2.0,30.0,587.7,518.3514,69.3486,38.51,0.0
10626.0,53.0,2.0,12.0,761.28,616.6368,144.6432,25.36,0.0
10654.0,39.0,2.0,20.0,1397.88,1029.348,368.532,61.64,127.08
10672.0,38.0,2.0,15.0,1367.85,1094.7984,273.0516,59.59,124.35
10278.0,44.0,2.0,16.0,1292.48,1116.7027,175.7773,50.46,0.0
10837.0,76.0,2.0,21.0,10140.9,7155.419,2985.481,25.42,2028.18
10384.0,60.0,2.0,15.0,79.8,66.0744,13.7256,66.07,0.0
10626.0,60.0,2.0,20.0,99.0,80.19,18.81,25.36,0.0
10572.0,16.0,2.0,12.0,131.736,97.0056,34.7304,35.9,11.976
10278.0,59.0,2.0,15.0,128.55,115.2167,13.3333,50.46,0.0
10654.0,54.0,2.0,6.0,212.85,156.735,56.115,61.64,19.35
10875.0,19.0,2.0,25.0,213.75,188.5275,25.2225,51.98,0.0
10875.0,49.0,2.0,15.0,324.3,286.0326,38.2674,51.98,0.0
10444.0,26.0,2.0,15.0,464.55,384.6474,79.9026,62.54,0.0
10524.0,54.0,2.0,15.0,513.45,425.1366,88.3134,55.42,0.0
10445.0,54.0,2.0,15.0,529.8,445.4543,84.3457,31.84,0.0
10280.0,55.0,2.0,20.0,849.4,733.8816,115.5184,38.06,0.0
10857.0,26.0,2.0,35.0,1294.125,913.1346,380.9904,38.51,258.825
10384.0,20.0,2.0,28.0,2422.28,2015.9715,406.3085,66.07,0.0
10444.0,35.0,2.0,8.0,45.6,37.7568,7.8432,62.54,0.0
10572.0,32.0,2.0,10.0,223.96,164.916,59.044,35.9,20.36
10524.0,43.0,2.0,60.0,780.0,645.84,134.16,55.42,0.0
10733.0,52.0,2.0,25.0,2147.5,1739.475,408.025,45.37,0.0
10444.0,17.0,2.0,10.0,270.0,223.56,46.44,62.54,0.0
10875.0,47.0,2.0,21.0,564.102,452.3072,111.7948,51.98,51.282
10837.0,47.0,2.0,40.0,1356.0,956.7936,399.2064,25.42,271.2
10857.0,29.0,2.0,10.0,1521.25,1073.394,447.856,38.51,304.25
10733.0,14.0,2.0,16.0,348.32,282.1392,66.1808,45.37,0.0
10733.0,28.0,2.0,20.0,998.8,809.028,189.772,45.37,0.0
10924.0,28.0,2.0,30.0,1544.4,1238.328,306.072,31.99,140.4
